latitude,longitude,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,contributing_factor_vehicle_2,contributing_factor_vehicle_3,contributing_factor_vehicle_4,contributing_factor_vehicle_5,year,month,day,hours,minutes,vehicle_type_code1_big_trucks,vehicle_type_code1_bike,vehicle_type_code1_car,vehicle_type_code1_motorbike,vehicle_type_code1_public vehicles,vehicle_type_code1_service vehicles,vehicle_type_code1_van,vehicle_type_code1_vehicle-attachment,vehicle_type_code2_big_trucks,vehicle_type_code2_bike,vehicle_type_code2_car,vehicle_type_code2_motorbike,vehicle_type_code2_public vehicles,vehicle_type_code2_service vehicles,vehicle_type_code2_van,vehicle_type_code2_vehicle-attachment,vehicle_type_code_3_big_trucks,vehicle_type_code_3_bike,vehicle_type_code_3_car,vehicle_type_code_3_motorbike,vehicle_type_code_3_public vehicles,vehicle_type_code_3_service vehicles,vehicle_type_code_3_van,vehicle_type_code_3_vehicle-attachment
40.67381,-73.86491,2,0,1,0,0,0,1,0,driver inattention/distraction,unspecified,unspecified,,,2020,8,31,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.66696,-73.77078,0,0,0,0,0,0,0,0,following too closely,unspecified,unspecified,unspecified,,2020,8,12,18,50,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.65965,-73.773834,0,0,0,0,0,0,0,0,driver inattention/distraction,unspecified,unspecified,,,2020,8,11,17,15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.59511,-73.97177,1,0,0,0,0,0,1,0,unspecified,unspecified,unspecified,,,2020,9,11,14,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.748158,-73.86083,1,0,0,0,1,0,0,0,passing or lane usage improper,unspecified,unspecified,,,2020,8,29,12,29,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40.704494,-73.81743,0,0,0,0,0,0,0,0,following too closely,following too closely,unspecified,,,2020,9,11,10,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.676014,-73.903465,2,0,0,0,0,0,2,0,driver inattention/distraction,unspecified,unspecified,,,2020,8,15,4,37,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.73995,-73.84553,0,0,0,0,0,0,0,0,unsafe speed,unspecified,unspecified,unspecified,unspecified,2020,9,26,20,44,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.66573,-73.89429,1,0,0,0,0,0,1,0,reaction to uninvolved vehicle,unspecified,unspecified,unspecified,unspecified,2020,8,19,23,56,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.764618,-73.92406,0,0,0,0,0,0,0,0,failure to yield right-of-way,unspecified,unspecified,,,2020,8,28,16,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40.72527,-73.816154,0,0,0,0,0,0,0,0,unspecified,unspecified,unspecified,,,2020,9,5,9,50,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.76213,-73.7295,2,0,0,0,0,0,2,0,unsafe speed,unspecified,unspecified,,,2020,8,22,16,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.639053,-73.881584,1,0,0,0,0,0,1,0,illnes,unspecified,unspecified,,,2020,9,10,15,47,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.639225,-74.0021,0,0,0,0,0,0,0,0,driver inattention/distraction,driver inattention/distraction,unspecified,,,2020,9,17,17,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.68662,-73.86916,1,0,0,0,0,0,1,0,unspecified,unspecified,unspecified,,,2020,9,19,17,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.746502,-73.75388,0,0,0,0,0,0,0,0,failure to keep right,unspecified,unspecified,,,2020,8,12,19,45,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.636097,-73.989395,0,0,0,0,0,0,0,0,driver inattention/distraction,unspecified,unspecified,,,2020,9,6,0,41,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.644756,-73.99765,0,0,0,0,0,0,0,0,unspecified,unspecified,unspecified,,,2020,9,27,14,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.604153,-74.05198,0,0,0,0,0,0,0,0,following too closely,unspecified,unspecified,,,2020,8,14,16,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.69486,-73.78539,0,0,0,0,0,0,0,0,unspecified,unspecified,unspecified,unspecified,,2020,9,7,4,50,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40.744644,-74.00639,1,0,0,0,0,0,1,0,traffic control disregarded,traffic control disregarded,unspecified,,,2020,8,19,23,40,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.829185,-73.928764,0,0,0,0,0,0,0,0,following too closely,unspecified,unspecified,,,2020,9,8,8,43,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.835873,-73.8699,0,0,0,0,0,0,0,0,driver inattention/distraction,unspecified,unspecified,,,2020,8,18,14,25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.872345,-73.9064,0,0,0,0,0,0,0,0,tire failure/inadequate,unspecified,unspecified,,,2020,9,16,16,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.711033,-73.7281,0,0,0,0,0,0,0,0,alcohol involvement,unspecified,unspecified,unspecified,,2020,9,1,10,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.668446,-73.77193,0,0,0,0,0,0,0,0,unspecified,unspecified,unspecified,,,2020,9,10,2,50,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.675884,-73.75577,0,0,0,0,0,0,0,0,unsafe speed,unspecified,unspecified,,,2020,9,19,22,25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.68717,-73.89231,1,0,0,0,0,0,1,0,following too closely,unspecified,unspecified,unspecified,,2020,8,25,21,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.719063,-73.907265,0,0,0,0,0,0,0,0,unsafe speed,unsafe speed,unspecified,unspecified,unspecified,2020,8,30,4,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.666416,-73.80631,0,0,0,0,0,0,0,0,other vehicular,other vehicular,other vehicular,unsafe speed,,2020,9,28,0,16,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.83911,-73.90334,0,0,0,0,0,0,0,0,unspecified,unspecified,unspecified,,,2020,8,30,9,22,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.716446,-73.96584,0,0,0,0,0,0,0,0,steering failure,unspecified,unspecified,unspecified,unspecified,2020,9,21,14,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
40.71255,-73.802414,0,0,0,0,0,0,0,0,alcohol involvement,unspecified,unspecified,unspecified,,2020,8,12,21,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.67816,-73.897484,3,0,0,0,0,0,3,0,driver inattention/distraction,unspecified,unspecified,,,2020,8,31,20,45,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.696556,-73.98091,0,0,0,0,0,0,0,0,following too closely,following too closely,following too closely,following too closely,unspecified,2020,8,28,23,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.66496,-73.82226,3,0,0,0,0,0,3,0,following too closely,unspecified,unspecified,,,2020,8,14,22,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.737896,-73.79131,1,0,0,0,0,0,1,0,driver inattention/distraction,unspecified,unspecified,,,2020,9,26,6,47,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.87514,-73.90499,2,0,0,0,0,0,2,0,unsafe speed,unsafe speed,unspecified,unspecified,,2020,8,15,0,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.61132,-74.114716,0,0,0,0,0,0,0,0,alcohol involvement,unspecified,unspecified,,,2020,8,10,16,50,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40.6481,-73.91474,0,0,0,0,0,0,0,0,unspecified,unspecified,unspecified,unspecified,unspecified,2020,9,13,15,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.70978,-73.82043,2,0,0,0,0,0,2,0,outside car distraction,driver inattention/distraction,unspecified,,,2020,9,15,13,17,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.72558,-73.75262,0,0,0,0,0,0,0,0,unspecified,unspecified,unspecified,,,2020,8,13,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.63226,-73.90088,15,0,0,0,0,0,15,0,unsafe speed,unspecified,unspecified,,,2020,8,13,18,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
40.831566,-73.942986,0,0,0,0,0,0,0,0,alcohol involvement,unspecified,unspecified,unspecified,,2020,9,2,21,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.60532,-73.759056,0,0,0,0,0,0,0,0,unsafe speed,unspecified,unspecified,unspecified,,2020,9,25,19,45,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.837803,-73.94215,1,0,0,0,0,0,1,0,driver inexperience,unspecified,unspecified,,,2020,9,5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.55146,-74.16396,0,0,0,0,0,0,0,0,unspecified,unspecified,unspecified,unspecified,,2020,9,14,8,12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.668495,-73.925606,3,0,0,0,0,0,3,0,unsafe speed,unspecified,unspecified,unspecified,unspecified,2020,8,13,6,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.666935,-73.782715,1,0,0,0,0,0,1,0,reaction to uninvolved vehicle,unspecified,unspecified,,,2020,9,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.673454,-73.88159,0,0,0,0,0,0,0,0,driver inattention/distraction,unspecified,unspecified,,,2020,9,16,6,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.65631,-73.93546,0,0,0,0,0,0,0,0,unspecified,unspecified,unspecified,,,2020,8,27,20,42,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.758976,-73.99394,0,0,0,0,0,0,0,0,following too closely,following too closely,unspecified,,,2020,9,10,8,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.667854,-73.905396,0,0,0,0,0,0,0,0,following too closely,unspecified,unspecified,,,2020,9,17,16,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.770115,-73.835594,2,0,0,0,0,0,2,0,following too closely,unspecified,unspecified,unspecified,unspecified,2020,9,27,1,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.563915,-74.11637,0,0,0,0,0,0,0,0,driver inattention/distraction,unspecified,unspecified,,,2020,9,7,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.660862,-73.924835,0,0,0,0,0,0,0,0,driver inattention/distraction,unspecified,unspecified,unspecified,unspecified,2020,8,15,6,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
,,0,0,0,0,0,0,0,0,unspecified,unspecified,unspecified,unspecified,,2020,8,18,21,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.724968,-74.00158,0,0,0,0,0,0,0,0,driver inattention/distraction,unspecified,unspecified,unspecified,unspecified,2020,8,27,18,25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.82579,-73.941055,2,0,0,0,0,0,2,0,driver inattention/distraction,unspecified,unspecified,,,2020,9,3,11,20,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
40.644737,-74.08271,0,0,0,0,0,0,0,0,view obstructed/limited,unspecified,unspecified,,,2020,9,21,12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40.72119,-73.761185,0,0,0,0,0,0,0,0,unspecified,unspecified,unspecified,,,2020,9,15,21,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.734768,-73.861595,2,0,0,0,0,0,2,0,following too closely,unspecified,unspecified,,,2020,8,29,11,29,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.666416,-73.80631,0,0,0,0,0,0,0,0,following too closely,unspecified,unspecified,,,2020,9,23,14,55,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.60862,-74.14824,1,0,0,0,0,0,1,0,following too closely,unsafe lane changing,unspecified,,,2020,9,4,20,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.72151,-73.73396,0,0,0,0,0,0,0,0,driver inattention/distraction,unspecified,unspecified,unspecified,,2020,8,12,13,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.60954,-74.14998,0,0,0,0,0,0,0,0,following too closely,unspecified,unspecified,,,2020,9,11,19,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.77162,-73.87477,1,0,0,0,0,0,1,0,driver inattention/distraction,unspecified,unspecified,,,2020,9,3,17,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.67567,-73.89785,0,0,0,0,0,0,0,0,backing unsafely,unspecified,unspecified,,,2020,9,9,17,45,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
,,3,0,0,0,0,0,3,0,outside car distraction,unspecified,unspecified,unspecified,unspecified,2020,9,12,1,57,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.66495,-73.9924,0,0,0,0,0,0,0,0,brakes defective,unspecified,unspecified,,,2020,9,2,18,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.68361,-73.79638,2,0,0,0,0,0,2,0,unspecified,unspecified,unspecified,,,2020,8,19,20,44,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.869648,-73.90204,0,0,0,0,0,0,0,0,traffic control disregarded,other vehicular,unspecified,unspecified,,2020,9,10,22,55,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.701077,-73.94043,1,0,0,0,1,0,0,0,pedestrian/bicyclist/other pedestrian error/confusion,driver inattention/distraction,outside car distraction,,,2020,9,23,13,35,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
40.621464,-74.13485,0,0,0,0,0,0,0,0,driver inattention/distraction,unspecified,unspecified,,,2020,9,16,18,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.83332,-73.87156,0,0,0,0,0,0,0,0,unsafe speed,unspecified,unspecified,,,2020,9,2,0,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.82909,-73.85564,0,0,0,0,0,0,0,0,unsafe speed,unspecified,unspecified,unspecified,,2020,9,22,0,58,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
40.846733,-73.90649,0,0,0,0,0,0,0,0,unspecified,unspecified,unspecified,,,2020,9,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.689953,-73.826004,3,0,0,0,0,0,3,0,traffic control disregarded,unspecified,unspecified,unspecified,,2020,9,13,15,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.871502,-73.84752,1,0,0,0,0,0,1,0,unsafe speed,unspecified,unspecified,,,2020,8,26,23,32,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.844177,-73.857765,1,0,0,0,0,0,1,0,fell asleep,unspecified,unspecified,,,2020,9,9,6,38,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.667202,-73.874794,2,0,1,0,0,0,1,0,brakes defective,passing or lane usage improper,unspecified,,,2020,8,30,2,42,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.663605,-73.89115,1,0,0,0,0,0,1,0,unspecified,unspecified,unspecified,unspecified,unspecified,2020,9,3,21,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.842915,-73.9366,0,0,0,0,0,0,0,0,following too closely,unspecified,unspecified,,,2020,8,29,14,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.738495,-73.90274,0,0,0,0,0,0,0,0,driver inattention/distraction,unspecified,unspecified,,,2020,9,29,6,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
40.67944,-73.89714,6,0,0,0,0,0,6,0,pavement slippery,unspecified,unspecified,unspecified,,2020,9,27,21,35,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.84334,-73.82515,1,0,0,0,0,0,1,0,unspecified,unspecified,unspecified,,,2020,9,20,17,36,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
40.763897,-73.95323,0,0,0,0,0,0,0,0,reaction to uninvolved vehicle,following too closely,following too closely,following too closely,,2020,9,9,11,57,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.838924,-73.86095,0,0,0,0,0,0,0,0,other vehicular,unspecified,unspecified,,,2020,9,7,13,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.78614,-73.93929,1,0,0,0,0,0,1,0,driver inattention/distraction,unspecified,unspecified,,,2020,8,25,16,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.661156,-73.90759,0,0,0,0,0,0,0,0,unsafe speed,unspecified,unspecified,unspecified,unspecified,2020,9,17,15,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.675495,-73.8997,5,0,0,0,0,0,5,0,driver inattention/distraction,driver inattention/distraction,following too closely,unspecified,unspecified,2020,9,12,8,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.809284,-73.92927,1,0,0,0,0,0,1,0,unspecified,unspecified,unspecified,,,2020,9,17,13,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40.667236,-73.770004,0,0,0,0,0,0,0,0,unspecified,unspecified,unspecified,,,2020,9,4,8,29,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.74629,-73.766945,0,0,0,0,0,0,0,0,driver inattention/distraction,unspecified,unspecified,,,2020,8,30,16,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.62999,-73.9702,0,0,0,0,0,0,0,0,alcohol involvement,unspecified,unspecified,unspecified,,2020,8,23,1,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.644043,-73.93606,1,0,0,0,0,0,1,0,driver inattention/distraction,unspecified,unspecified,,,2020,8,15,4,40,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.684055,-73.929306,0,0,0,0,0,0,0,0,unsafe speed,unspecified,unspecified,unspecified,unspecified,2020,9,21,17,40,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.658417,-73.929146,0,0,0,0,0,0,0,0,unsafe speed,failure to yield right-of-way,unspecified,,,2020,9,5,1,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.641304,-73.94276,0,0,0,0,0,0,0,0,unspecified,unspecified,unspecified,unspecified,,2020,8,9,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.607555,-74.08711,1,0,0,0,0,0,1,0,driver inattention/distraction,passing or lane usage improper,unspecified,,,2020,8,20,11,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.840153,-73.88572,6,0,0,0,0,0,6,0,following too closely,driver inexperience,unspecified,,,2020,9,20,2,40,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
40.762978,-73.727974,0,0,0,0,0,0,0,0,unsafe lane changing,unspecified,unspecified,unspecified,,2020,9,21,10,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
40.79522,-73.921524,0,0,0,0,0,0,0,0,following too closely,following too closely,unspecified,,,2020,8,14,11,45,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.67121,-73.7895,0,0,0,0,0,0,0,0,unspecified,unspecified,unspecified,,,2020,9,13,22,35,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.606327,-74.07994,0,0,0,0,0,0,0,0,unsafe lane changing,unspecified,unspecified,,,2020,9,25,11,20,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40.86221,-73.89965,0,0,0,0,0,0,0,0,following too closely,unspecified,unspecified,,,2020,9,27,19,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.81766,-73.93076,0,0,0,0,0,0,0,0,obstruction/debris,obstruction/debris,obstruction/debris,obstruction/debris,obstruction/debris,2020,9,24,4,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.819035,-73.900764,0,0,0,0,0,0,0,0,unspecified,unspecified,unspecified,unspecified,,2020,9,3,5,48,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.75221,-73.90443,2,0,0,0,0,0,2,0,driver inattention/distraction,driver inattention/distraction,driver inattention/distraction,,,2020,8,29,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
40.8047,-73.83141,0,0,0,0,0,0,0,0,following too closely,unspecified,unspecified,,,2020,8,28,9,36,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
40.8606,-73.91102,0,0,0,0,0,0,0,0,other vehicular,unspecified,unspecified,unspecified,unspecified,2020,9,23,3,40,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.624905,-73.95625,0,0,0,0,0,0,0,0,alcohol involvement,unspecified,unspecified,unspecified,,2020,9,26,23,50,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.645256,-73.874954,2,0,0,0,0,0,2,0,unspecified,unspecified,unspecified,,,2020,9,15,10,46,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.814636,-73.795815,3,0,0,0,0,0,3,0,driver inattention/distraction,unspecified,unspecified,unspecified,,2020,8,29,12,45,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.861588,-73.905975,0,0,0,0,0,0,0,0,passing too closely,unspecified,unspecified,unspecified,,2020,8,16,9,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.594143,-73.970924,0,0,0,0,0,0,0,0,unspecified,unspecified,unspecified,unspecified,,2020,9,18,4,57,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.84497,-73.9092,3,0,0,0,0,0,3,0,reaction to uninvolved vehicle,following too closely,unspecified,,,2020,9,9,21,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.870594,-73.88326,0,0,0,0,0,0,0,0,unsafe speed,unspecified,unspecified,unspecified,unspecified,2020,8,11,17,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.82733,-73.8498,2,0,0,0,0,0,2,0,unsafe speed,unspecified,unspecified,unspecified,,2020,8,16,16,40,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.729176,-73.87898,2,0,0,0,0,0,2,0,unsafe speed,unspecified,unspecified,,,2020,8,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
40.766552,-73.870155,0,0,0,0,0,0,0,0,driver inattention/distraction,unspecified,unspecified,,,2020,8,14,6,40,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.584366,-73.9271,2,0,0,0,0,0,2,0,reaction to uninvolved vehicle,following too closely,unspecified,unspecified,,2020,8,27,16,40,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.693657,-73.907425,2,0,0,0,0,0,2,0,driver inexperience,unspecified,unspecified,,,2020,8,29,12,18,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.719997,-73.76198,1,0,0,0,0,0,1,0,driver inattention/distraction,unspecified,unspecified,,,2020,9,26,20,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
